VaccinationDate,age_group,first_dose,second_dose,third_dose,fourth_dose
2021-05-24,30-39,468,937,0,0
2021-05-24,90+,<15,16,0,0
2021-05-25,50-59,162,247,0,0
2021-05-25,60-69,142,182,0,0
2021-05-25,20-29,442,631,0,0
2021-05-25,30-39,402,568,0,0
2021-05-25,70-79,67,98,0,0
2021-05-25,0-19,253,372,0,0
2021-05-25,40-49,284,366,0,0
2021-05-25,90+,<15,24,0,0
2021-05-25,80-89,31,70,0,0
2021-05-26,90+,<15,<15,0,0
2021-05-26,20-29,377,632,0,0
2021-05-26,30-39,278,624,0,0
2021-05-26,80-89,25,52,0,0
2021-05-26,40-49,190,347,0,0
2021-05-26,50-59,116,202,0,0
2021-05-26,0-19,246,365,0,0
2021-05-26,60-69,80,144,0,0
2021-05-26,70-79,54,90,0,0
2021-05-27,30-39,408,644,0,0
2021-05-27,40-49,243,370,0,0
2021-05-27,20-29,532,952,0,0
2021-05-27,90+,<15,23,0,0
2021-05-27,50-59,168,239,0,0
2021-05-27,0-19,302,593,0,0
2021-05-27,60-69,79,164,0,0
2021-05-27,70-79,51,90,0,0
2021-05-27,80-89,21,66,0,0
2021-05-28,60-69,40,97,0,0
2021-05-28,80-89,<15,<15,0,0
2021-05-28,40-49,115,240,0,0
2021-05-28,30-39,163,357,0,0
2021-05-28,70-79,17,38,0,0
2021-05-28,50-59,88,170,0,0
2021-05-28,90+,<15,<15,0,0
2021-05-28,0-19,126,172,0,0
2021-05-28,20-29,186,276,0,0
2021-05-29,70-79,<15,<15,0,0
2021-05-29,30-39,37,38,0,0
2021-05-29,50-59,18,17,0,0
2021-05-29,0-19,22,34,0,0
2021-05-29,20-29,42,77,0,0
2021-05-29,60-69,<15,<15,0,0
2021-05-29,80-89,<15,<15,0,0
2021-05-29,90+,0,<15,0,0
2021-05-29,40-49,36,25,0,0
2021-05-30,30-39,369,448,0,0
2021-05-30,0-19,240,296,0,0
2021-05-30,70-79,58,78,0,0
2021-05-30,20-29,422,491,0,0
2021-05-30,80-89,24,36,0,0
2021-05-30,90+,<15,<15,0,0
2021-05-30,50-59,170,163,0,0
2021-05-30,40-49,244,282,0,0
2021-05-30,60-69,94,109,0,0
2021-05-31,60-69,95,129,0,0
2021-05-31,70-79,42,61,0,0
2021-05-31,90+,<15,<15,0,0
2021-05-31,0-19,196,318,0,0
2021-05-31,30-39,466,504,0,0
2021-05-31,80-89,<15,19,0,0
2021-05-31,20-29,525,544,0,0
2021-05-31,50-59,126,193,0,0
2021-05-31,40-49,222,287,0,0
2021-06-01,60-69,64,102,0,0
2021-06-01,70-79,38,55,0,0
2021-06-01,0-19,215,305,0,0
2021-06-01,30-39,257,422,0,0
2021-06-01,90+,<15,<15,0,0
2021-06-01,80-89,26,39,0,0
2021-06-01,20-29,388,475,0,0
2021-06-01,50-59,145,151,0,0
2021-06-01,40-49,192,235,0,0
2021-06-02,60-69,72,90,0,0
2021-06-02,80-89,17,28,0,0
2021-06-02,50-59,120,147,0,0
2021-06-02,40-49,207,206,0,0
2021-06-02,20-29,476,437,0,0
2021-06-02,0-19,238,264,0,0
2021-06-02,90+,<15,<15,0,0
2021-06-02,30-39,295,346,0,0
2021-06-02,70-79,43,49,0,0
2021-06-03,90+,<15,<15,0,0
2021-06-03,40-49,189,190,0,0
2021-06-03,50-59,122,136,0,0
2021-06-03,20-29,421,362,0,0
2021-06-03,60-69,69,96,0,0
2021-06-03,70-79,38,47,0,0
2021-06-03,80-89,<15,30,0,0
2021-06-03,0-19,517,267,0,0
2021-06-03,30-39,269,314,0,0
2021-06-04,0-19,546,149,0,0
2021-06-04,40-49,117,107,0,0
2021-06-04,70-79,<15,22,0,0
2021-06-04,30-39,141,173,0,0
2021-06-04,60-69,26,48,0,0
2021-06-04,50-59,68,84,0,0
2021-06-04,80-89,<15,<15,0,0
2021-06-04,90+,0,<15,0,0
2021-06-04,20-29,145,146,0,0
2021-06-05,0-19,31,28,0,0
2021-06-05,40-49,21,17,0,0
2021-06-05,50-59,<15,<15,0,0
2021-06-05,80-89,0,<15,0,0
2021-06-05,70-79,<15,<15,0,0
2021-06-05,30-39,50,28,0,0
2021-06-05,20-29,45,41,0,0
2021-06-05,60-69,<15,<15,0,0
2021-06-06,60-69,62,54,0,0
2021-06-06,30-39,266,200,0,0
2021-06-06,0-19,3285,231,0,0
2021-06-06,50-59,126,84,0,0
2021-06-06,40-49,146,105,0,0
2021-06-06,80-89,<15,<15,0,0
2021-06-06,20-29,323,247,0,0
2021-06-06,90+,<15,<15,0,0
2021-06-06,70-79,42,41,0,0
2021-06-07,70-79,43,31,0,0
2021-06-07,50-59,123,79,0,0
2021-06-07,0-19,3055,111,0,0
2021-06-07,80-89,28,24,0,0
2021-06-07,30-39,358,170,0,0
2021-06-07,60-69,73,46,0,0
2021-06-07,90+,<15,<15,0,0
2021-06-07,40-49,227,106,0,0
2021-06-07,20-29,479,207,0,0
2021-06-08,80-89,<15,18,0,0
2021-06-08,70-79,22,38,0,0
2021-06-08,50-59,112,116,0,0
2021-06-08,20-29,281,282,0,0
2021-06-08,40-49,144,161,0,0
2021-06-08,0-19,2769,195,0,0
2021-06-08,90+,<15,<15,0,0
2021-06-08,30-39,286,247,0,0
2021-06-08,60-69,73,80,0,0
2021-06-09,20-29,345,355,0,0
2021-06-09,50-59,106,101,0,0
2021-06-09,40-49,176,151,0,0
2021-06-09,0-19,2539,233,0,0
2021-06-09,30-39,259,272,0,0
2021-06-09,80-89,16,29,0,0
2021-06-09,60-69,70,81,0,0
2021-06-09,70-79,46,56,0,0
2021-06-09,90+,<15,<15,0,0
2021-06-10,0-19,2262,249,0,0
2021-06-10,50-59,112,106,0,0
2021-06-10,70-79,27,47,0,0
2021-06-10,80-89,15,18,0,0
2021-06-10,60-69,64,71,0,0
2021-06-10,20-29,376,332,0,0
2021-06-10,90+,<15,<15,0,0
2021-06-10,40-49,178,167,0,0
2021-06-10,30-39,264,272,0,0
2021-06-11,30-39,113,122,0,0
2021-06-11,20-29,130,141,0,0
2021-06-11,60-69,<15,27,0,0
2021-06-11,0-19,964,110,0,0
2021-06-11,80-89,<15,<15,0,0
2021-06-11,70-79,<15,20,0,0
2021-06-11,40-49,76,89,0,0
2021-06-11,50-59,47,41,0,0
2021-06-11,90+,<15,<15,0,0
2021-06-12,70-79,<15,<15,0,0
2021-06-12,30-39,42,33,0,0
2021-06-12,20-29,44,42,0,0
2021-06-12,0-19,62,26,0,0
2021-06-12,60-69,<15,<15,0,0
2021-06-12,40-49,28,25,0,0
2021-06-12,50-59,<15,16,0,0
2021-06-13,60-69,64,59,0,0
2021-06-13,0-19,2133,245,0,0
2021-06-13,30-39,259,282,0,0
2021-06-13,90+,<15,<15,0,0
2021-06-13,80-89,<15,<15,0,0
2021-06-13,40-49,175,159,0,0
2021-06-13,70-79,36,39,0,0
2021-06-13,20-29,306,323,0,0
2021-06-13,50-59,104,117,0,0
2021-06-14,50-59,111,135,0,0
2021-06-14,0-19,1902,303,0,0
2021-06-14,20-29,364,384,0,0
2021-06-14,60-69,75,104,0,0
2021-06-14,40-49,207,207,0,0
2021-06-14,30-39,308,313,0,0
2021-06-14,90+,<15,<15,0,0
2021-06-14,80-89,<15,21,0,0
2021-06-14,70-79,30,30,0,0
2021-06-15,0-19,1969,211,0,0
2021-06-15,40-49,193,169,0,0
2021-06-15,90+,<15,<15,0,0
2021-06-15,70-79,30,54,0,0
2021-06-15,20-29,373,344,0,0
2021-06-15,30-39,298,342,0,0
2021-06-15,60-69,85,82,0,0
2021-06-15,50-59,135,109,0,0
2021-06-15,80-89,16,24,0,0
2021-06-16,50-59,128,71,0,0
2021-06-16,80-89,<15,31,0,0
2021-06-16,0-19,1706,169,0,0
2021-06-16,70-79,29,49,0,0
2021-06-16,60-69,59,63,0,0
2021-06-16,30-39,258,200,0,0
2021-06-16,90+,<15,15,0,0
2021-06-16,40-49,186,149,0,0
2021-06-16,20-29,304,212,0,0
2021-06-17,30-39,301,281,0,0
2021-06-17,80-89,16,<15,0,0
2021-06-17,60-69,72,58,0,0
2021-06-17,0-19,1554,214,0,0
2021-06-17,20-29,393,292,0,0
2021-06-17,40-49,214,150,0,0
2021-06-17,50-59,102,110,0,0
2021-06-17,90+,<15,<15,0,0
2021-06-17,70-79,28,44,0,0
2021-06-18,60-69,30,28,0,0
2021-06-18,20-29,148,104,0,0
2021-06-18,50-59,42,48,0,0
2021-06-18,30-39,159,116,0,0
2021-06-18,90+,<15,0,0,0
2021-06-18,40-49,90,72,0,0
2021-06-18,70-79,<15,<15,0,0
2021-06-18,0-19,741,82,0,0
2021-06-18,80-89,<15,<15,0,0
2021-06-19,0-19,72,<15,0,0
2021-06-19,70-79,<15,<15,0,0
2021-06-19,40-49,16,29,0,0
2021-06-19,20-29,57,36,0,0
2021-06-19,30-39,33,27,0,0
2021-06-19,80-89,<15,0,0,0
2021-06-19,60-69,<15,<15,0,0
2021-06-19,50-59,17,16,0,0
2021-06-20,30-39,304,311,0,0
2021-06-20,60-69,62,80,0,0
2021-06-20,50-59,139,141,0,0
2021-06-20,20-29,369,289,0,0
2021-06-20,80-89,16,18,0,0
2021-06-20,70-79,35,44,0,0
2021-06-20,40-49,200,214,0,0
2021-06-20,0-19,2165,212,0,0
2021-06-20,90+,<15,<15,0,0
2021-06-21,90+,<15,<15,0,0
2021-06-21,80-89,15,<15,0,0
2021-06-21,50-59,157,81,0,0
2021-06-21,0-19,3559,263,0,0
2021-06-21,20-29,636,290,0,0
2021-06-21,70-79,34,58,0,0
2021-06-21,40-49,249,150,0,0
2021-06-21,60-69,78,64,0,0
2021-06-21,30-39,476,261,0,0
2021-06-22,60-69,101,52,0,0
2021-06-22,50-59,173,112,0,0
2021-06-22,90+,<15,<15,0,0
2021-06-22,70-79,47,35,0,0
2021-06-22,40-49,258,173,0,0
2021-06-22,20-29,506,266,0,0
2021-06-22,30-39,396,243,0,0
2021-06-22,0-19,5364,163,0,0
2021-06-22,80-89,27,17,0,0
2021-06-23,0-19,8831,215,0,0
2021-06-23,30-39,506,257,0,0
2021-06-23,50-59,207,113,0,0
2021-06-23,90+,<15,<15,0,0
2021-06-23,60-69,127,73,0,0
2021-06-23,80-89,36,21,0,0
2021-06-23,40-49,340,170,0,0
2021-06-23,20-29,600,368,0,0
2021-06-23,70-79,50,42,0,0
2021-06-24,50-59,278,105,0,0
2021-06-24,90+,<15,<15,0,0
2021-06-24,40-49,375,176,0,0
2021-06-24,80-89,36,17,0,0
2021-06-24,30-39,521,249,0,0
2021-06-24,70-79,82,48,0,0
2021-06-24,0-19,9904,430,0,0
2021-06-24,60-69,127,75,0,0
2021-06-24,20-29,660,326,0,0
2021-06-25,80-89,<15,<15,0,0
2021-06-25,70-79,20,<15,0,0
2021-06-25,90+,<15,0,0,0
2021-06-25,20-29,272,101,0,0
2021-06-25,60-69,52,38,0,0
2021-06-25,50-59,140,58,0,0
2021-06-25,0-19,6024,467,0,0
2021-06-25,40-49,244,97,0,0
2021-06-25,30-39,301,121,0,0
2021-06-26,90+,<15,0,0,0
2021-06-26,80-89,<15,<15,0,0
2021-06-26,30-39,68,50,0,0
2021-06-26,70-79,<15,<15,0,0
2021-06-26,20-29,99,40,0,0
2021-06-26,60-69,<15,<15,0,0
2021-06-26,0-19,1959,35,0,0
2021-06-26,50-59,36,15,0,0
2021-06-26,40-49,68,26,0,0
2021-06-27,40-49,438,187,0,0
2021-06-27,70-79,65,52,0,0
2021-06-27,30-39,746,281,0,0
2021-06-27,90+,<15,<15,0,0
2021-06-27,50-59,290,146,0,0
2021-06-27,80-89,36,18,0,0
2021-06-27,20-29,827,304,0,0
2021-06-27,60-69,165,70,0,0
2021-06-27,0-19,11017,2359,0,0
2021-06-28,40-49,505,177,0,0
2021-06-28,0-19,11779,2586,0,0
2021-06-28,20-29,904,331,0,0
2021-06-28,60-69,180,80,0,0
2021-06-28,70-79,70,55,0,0
2021-06-28,90+,<15,<15,0,0
2021-06-28,50-59,338,120,0,0
2021-06-28,80-89,39,24,0,0
2021-06-28,30-39,653,264,0,0
2021-06-29,40-49,568,210,0,0
2021-06-29,20-29,998,273,0,0
2021-06-29,70-79,101,55,0,0
2021-06-29,60-69,204,94,0,0
2021-06-29,50-59,381,134,0,0
2021-06-29,90+,<15,<15,0,0
2021-06-29,0-19,13569,2601,0,0
2021-06-29,30-39,786,302,0,0
2021-06-29,80-89,50,24,0,0
2021-06-30,90+,<15,<15,0,0
2021-06-30,80-89,62,29,0,0
2021-06-30,50-59,365,152,0,0
2021-06-30,70-79,106,49,0,0
2021-06-30,0-19,13351,2309,0,0
2021-06-30,40-49,589,186,0,0
2021-06-30,30-39,809,253,0,0
2021-06-30,60-69,211,87,0,0
2021-06-30,20-29,929,287,0,0
2021-07-01,30-39,824,256,0,0
2021-07-01,0-19,13549,2239,0,0
2021-07-01,40-49,615,187,0,0
2021-07-01,50-59,406,136,0,0
2021-07-01,60-69,222,110,0,0
2021-07-01,70-79,94,47,0,0
2021-07-01,90+,16,<15,0,0
2021-07-01,20-29,987,336,0,0
2021-07-01,80-89,50,21,0,0
2021-07-02,0-19,8050,1046,0,0
2021-07-02,20-29,521,127,0,0
2021-07-02,30-39,508,124,0,0
2021-07-02,40-49,345,95,0,0
2021-07-02,50-59,215,79,0,0
2021-07-02,60-69,97,52,0,0
2021-07-02,90+,<15,<15,0,0
2021-07-02,70-79,42,28,0,0
2021-07-02,80-89,17,<15,0,0
2021-07-03,30-39,151,37,0,0
2021-07-03,80-89,<15,<15,0,0
2021-07-03,50-59,62,17,0,0
2021-07-03,0-19,2059,108,0,0
2021-07-03,60-69,31,<15,0,0
2021-07-03,40-49,124,40,0,0
2021-07-03,20-29,197,62,0,0
2021-07-03,70-79,18,<15,0,0
2021-07-04,20-29,1026,261,0,0
2021-07-04,60-69,239,102,0,0
2021-07-04,80-89,63,23,0,0
2021-07-04,40-49,638,190,0,0
2021-07-04,90+,<15,<15,0,0
2021-07-04,70-79,127,57,0,0
2021-07-04,50-59,428,120,0,0
2021-07-04,30-39,829,249,0,0
2021-07-04,0-19,14346,2130,0,0
2021-07-05,50-59,473,141,0,0
2021-07-05,30-39,923,271,0,0
2021-07-05,80-89,46,16,0,0
2021-07-05,0-19,14063,1893,0,0
2021-07-05,60-69,241,106,0,0
2021-07-05,70-79,136,48,0,0
2021-07-05,20-29,1206,298,0,0
2021-07-05,40-49,715,224,0,0
2021-07-05,90+,<15,<15,0,0
2021-07-06,90+,16,<15,0,0
2021-07-06,80-89,58,20,0,0
2021-07-06,30-39,939,344,0,0
2021-07-06,0-19,13892,2082,0,0
2021-07-06,50-59,425,137,0,0
2021-07-06,60-69,293,99,0,0
2021-07-06,40-49,685,246,0,0
2021-07-06,20-29,1353,390,0,0
2021-07-06,70-79,144,54,0,0
2021-07-07,60-69,242,100,0,0
2021-07-07,90+,24,<15,0,0
2021-07-07,30-39,863,270,0,0
2021-07-07,20-29,1073,281,0,0
2021-07-07,80-89,66,25,0,0
2021-07-07,50-59,384,122,0,0
2021-07-07,0-19,12011,1623,0,0
2021-07-07,70-79,117,48,0,0
2021-07-07,40-49,704,173,0,0
2021-07-08,50-59,421,139,0,0
2021-07-08,0-19,12689,1710,0,0
2021-07-08,30-39,977,282,0,0
2021-07-08,20-29,1261,317,0,0
2021-07-08,40-49,696,223,0,0
2021-07-08,80-89,82,21,0,0
2021-07-08,90+,29,<15,0,0
2021-07-08,70-79,143,41,0,0
2021-07-08,60-69,248,85,0,0
2021-07-09,90+,<15,<15,0,0
2021-07-09,30-39,632,164,0,0
2021-07-09,80-89,42,23,0,0
2021-07-09,60-69,127,62,0,0
2021-07-09,40-49,498,120,0,0
2021-07-09,20-29,754,139,0,0
2021-07-09,0-19,8672,880,0,0
2021-07-09,50-59,299,63,0,0
2021-07-09,70-79,63,22,0,0
2021-07-10,50-59,144,27,0,0
2021-07-10,0-19,3794,122,0,0
2021-07-10,60-69,71,<15,0,0
2021-07-10,40-49,244,58,0,0
2021-07-10,80-89,<15,<15,0,0
2021-07-10,30-39,280,71,0,0
2021-07-10,70-79,25,<15,0,0
2021-07-10,20-29,378,74,0,0
2021-07-11,20-29,314,250,0,0
2021-07-11,40-49,179,158,0,0
2021-07-11,80-89,<15,21,0,0
2021-07-11,50-59,103,76,0,0
2021-07-11,90+,0,<15,0,0
2021-07-11,70-79,19,26,0,0
2021-07-11,60-69,52,70,0,0
2021-07-11,30-39,245,238,0,0
2021-07-11,0-19,522,1986,0,0
2021-07-12,50-59,131,101,0,0
2021-07-12,40-49,221,157,0,0
2021-07-12,30-39,268,240,0,0
2021-07-12,80-89,<15,<15,0,0
2021-07-12,0-19,1180,2713,0,0
2021-07-12,60-69,72,65,0,0
2021-07-12,70-79,26,28,0,0
2021-07-12,20-29,469,333,0,0
2021-07-12,90+,<15,<15,0,0
2021-07-13,40-49,213,182,0,0
2021-07-13,60-69,69,61,0,0
2021-07-13,50-59,142,119,0,0
2021-07-13,20-29,561,409,0,0
2021-07-13,0-19,1526,4335,0,0
2021-07-13,80-89,19,19,0,0
2021-07-13,30-39,357,258,0,0
2021-07-13,90+,<15,<15,0,0
2021-07-13,70-79,32,34,0,0
2021-07-14,20-29,468,285,0,0
2021-07-14,30-39,280,276,0,0
2021-07-14,60-69,81,68,0,0
2021-07-14,50-59,121,96,0,0
2021-07-14,0-19,1480,6528,0,0
2021-07-14,80-89,24,26,0,0
2021-07-14,40-49,207,160,0,0
2021-07-14,70-79,36,40,0,0
2021-07-14,90+,<15,<15,0,0
2021-07-15,80-89,<15,24,0,0
2021-07-15,30-39,310,280,0,0
2021-07-15,40-49,210,204,0,0
2021-07-15,20-29,473,346,0,0
2021-07-15,70-79,34,66,0,0
2021-07-15,90+,<15,<15,0,0
2021-07-15,60-69,78,67,0,0
2021-07-15,50-59,142,120,0,0
2021-07-15,0-19,1685,8142,0,0
2021-07-16,80-89,<15,<15,0,0
2021-07-16,20-29,209,133,0,0
2021-07-16,50-59,52,68,0,0
2021-07-16,90+,<15,<15,0,0
2021-07-16,60-69,24,32,0,0
2021-07-16,70-79,<15,19,0,0
2021-07-16,0-19,702,5318,0,0
2021-07-16,30-39,127,138,0,0
2021-07-16,40-49,92,134,0,0
2021-07-17,20-29,64,57,0,0
2021-07-17,60-69,<15,<15,0,0
2021-07-17,90+,0,<15,0,0
2021-07-17,70-79,<15,<15,0,0
2021-07-17,0-19,206,1199,0,0
2021-07-17,30-39,30,38,0,0
2021-07-17,40-49,23,35,0,0
2021-07-17,80-89,<15,0,0,0
2021-07-17,50-59,<15,22,0,0
2021-07-18,80-89,<15,20,0,0
2021-07-18,90+,<15,<15,0,0
2021-07-18,70-79,28,35,0,0
2021-07-18,30-39,230,268,0,0
2021-07-18,40-49,146,169,0,0
2021-07-18,50-59,87,117,0,0
2021-07-18,0-19,1207,8799,0,0
2021-07-18,20-29,280,270,0,0
2021-07-18,60-69,48,63,0,0
2021-07-19,40-49,232,193,0,0
2021-07-19,60-69,75,81,0,0
2021-07-19,90+,<15,<15,0,0
2021-07-19,80-89,24,25,0,0
2021-07-19,50-59,123,125,0,0
2021-07-19,70-79,43,43,0,0
2021-07-19,30-39,305,308,0,0
2021-07-19,20-29,497,367,0,0
2021-07-19,0-19,1858,10153,0,0
2021-07-20,70-79,45,59,0,0
2021-07-20,30-39,269,314,0,0
2021-07-20,40-49,192,197,0,0
2021-07-20,90+,<15,24,0,0
2021-07-20,60-69,77,92,0,0
2021-07-20,50-59,109,117,0,0
2021-07-20,20-29,397,349,0,0
2021-07-20,0-19,1511,10671,0,0
2021-07-20,80-89,25,52,0,0
2021-07-21,0-19,1377,10639,0,0
2021-07-21,80-89,21,44,0,0
2021-07-21,40-49,167,207,0,0
2021-07-21,70-79,36,75,0,0
2021-07-21,60-69,57,104,0,0
2021-07-21,20-29,325,301,0,0
2021-07-21,30-39,236,308,0,0
2021-07-21,90+,<15,<15,0,0
2021-07-21,50-59,121,150,0,0
2021-07-22,30-39,289,391,0,0
2021-07-22,50-59,144,182,0,0
2021-07-22,40-49,213,281,0,0
2021-07-22,60-69,82,95,0,0
2021-07-22,70-79,37,55,0,0
2021-07-22,20-29,401,313,0,0
2021-07-22,90+,<15,<15,0,0
2021-07-22,0-19,1654,11852,0,0
2021-07-22,80-89,17,36,0,0
2021-07-23,30-39,222,222,0,0
2021-07-23,70-79,<15,25,0,0
2021-07-23,80-89,<15,<15,0,0
2021-07-23,0-19,1272,7510,0,0
2021-07-23,40-49,133,107,0,0
2021-07-23,90+,0,<15,0,0
2021-07-23,60-69,41,42,0,0
2021-07-23,20-29,235,166,0,0
2021-07-23,50-59,76,99,0,0
2021-07-24,30-39,62,54,0,0
2021-07-24,50-59,20,<15,0,0
2021-07-24,80-89,0,<15,0,0
2021-07-24,20-29,82,101,0,0
2021-07-24,40-49,47,56,0,0
2021-07-24,0-19,392,1214,0,0
2021-07-24,70-79,<15,<15,0,0
2021-07-24,60-69,<15,<15,0,0
2021-07-25,0-19,2817,13903,0,0
2021-07-25,50-59,157,177,0,0
2021-07-25,60-69,123,115,0,0
2021-07-25,40-49,278,263,0,0
2021-07-25,80-89,27,39,0,0
2021-07-25,20-29,545,446,0,0
2021-07-25,70-79,63,83,0,0
2021-07-25,90+,<15,<15,0,0
2021-07-25,30-39,381,426,0,0
2021-07-26,0-19,3397,11860,0,0
2021-07-26,40-49,307,259,0,0
2021-07-26,70-79,54,78,0,0
2021-07-26,60-69,109,123,0,0
2021-07-26,20-29,611,526,0,0
2021-07-26,50-59,176,179,0,0
2021-07-26,30-39,436,409,0,0
2021-07-26,90+,<15,<15,0,0
2021-07-26,80-89,24,34,0,0
2021-07-27,60-69,104,141,0,0
2021-07-27,90+,15,15,0,0
2021-07-27,70-79,51,83,0,0
2021-07-27,80-89,27,32,0,0
2021-07-27,50-59,188,201,0,0
2021-07-27,0-19,3538,11602,0,0
2021-07-27,20-29,714,646,0,0
2021-07-27,30-39,467,497,0,0
2021-07-27,40-49,344,295,0,0
2021-07-28,80-89,43,50,0,0
2021-07-28,50-59,162,202,0,0
2021-07-28,20-29,488,429,0,0
2021-07-28,40-49,253,266,0,0
2021-07-28,0-19,2466,10643,0,0
2021-07-28,90+,<15,32,0,0
2021-07-28,30-39,402,457,0,0
2021-07-28,60-69,87,130,0,0
2021-07-28,70-79,46,88,0,0
2021-07-29,90+,<15,27,0,0
2021-07-29,60-69,86,167,0,0
2021-07-29,80-89,27,56,0,0
2021-07-29,30-39,464,580,0,0
2021-07-29,20-29,546,559,0,0
2021-07-29,50-59,193,201,0,0
2021-07-29,0-19,2939,12059,0,0
2021-07-29,70-79,60,105,0,0
2021-07-29,40-49,304,374,0,0
2021-07-30,50-59,132,153,0,0
2021-07-30,40-49,190,241,0,0
2021-07-30,30-39,247,367,0,0
2021-07-30,0-19,1657,9555,0,0
2021-07-30,70-79,32,38,1597,0
2021-07-30,90+,<15,<15,58,0
2021-07-30,80-89,<15,26,446,0
2021-07-30,20-29,294,333,0,0
2021-07-30,60-69,53,91,1913,0
2021-07-31,40-49,68,96,0,0
2021-07-31,90+,0,<15,90,0
2021-07-31,30-39,105,143,0,0
2021-07-31,80-89,<15,<15,646,0
2021-07-31,20-29,137,173,0,0
2021-07-31,50-59,40,54,0,0
2021-07-31,70-79,<15,17,2450,0
2021-07-31,0-19,996,2985,0,0
2021-07-31,60-69,22,45,2924,0
2021-08-01,0-19,2109,2763,0,0
2021-08-01,30-39,206,117,0,0
2021-08-01,80-89,61,28,5205,0
2021-08-01,70-79,47,49,12795,0
2021-08-01,50-59,84,52,0,0
2021-08-01,90+,34,<15,945,0
2021-08-01,20-29,285,171,0,0
2021-08-01,40-49,168,78,0,0
2021-08-01,60-69,60,68,11940,0
2021-08-02,50-59,114,99,0,0
2021-08-02,20-29,350,281,0,0
2021-08-02,0-19,2083,2194,0,0
2021-08-02,70-79,53,85,24016,0
2021-08-02,80-89,31,41,9796,0
2021-08-02,90+,15,15,2118,0
2021-08-02,60-69,84,130,22354,0
2021-08-02,30-39,220,177,0,0
2021-08-02,40-49,139,109,0,0
2021-08-03,90+,<15,21,2959,0
2021-08-03,0-19,2195,2119,0,0
2021-08-03,70-79,68,115,32026,0
2021-08-03,40-49,181,121,0,0
2021-08-03,20-29,396,347,0,0
2021-08-03,30-39,266,241,0,0
2021-08-03,50-59,104,95,0,0
2021-08-03,60-69,89,172,30308,0
2021-08-03,80-89,36,42,13401,0
2021-08-04,50-59,124,83,0,0
2021-08-04,60-69,103,188,31416,0
2021-08-04,0-19,2376,2028,0,0
2021-08-04,90+,<15,18,2898,0
2021-08-04,20-29,335,294,0,0
2021-08-04,80-89,33,60,13726,0
2021-08-04,70-79,67,140,32395,0
2021-08-04,40-49,177,152,0,0
2021-08-04,30-39,273,241,0,0
2021-08-05,40-49,230,158,0,0
2021-08-05,0-19,3000,2218,0,0
2021-08-05,70-79,90,159,35164,0
2021-08-05,80-89,55,78,14300,0
2021-08-05,30-39,314,261,0,0
2021-08-05,50-59,149,115,0,0
2021-08-05,20-29,488,296,0,0
2021-08-05,60-69,134,226,35571,0
2021-08-05,90+,15,22,3015,0
2021-08-06,50-59,65,66,0,0
2021-08-06,40-49,113,82,0,0
2021-08-06,0-19,1744,1144,0,0
2021-08-06,30-39,157,130,0,0
2021-08-06,20-29,162,144,0,0
2021-08-06,90+,<15,<15,1445,0
2021-08-06,80-89,20,29,6915,0
2021-08-06,70-79,49,67,16841,0
2021-08-06,60-69,67,141,19278,0
2021-08-07,60-69,26,70,11993,0
2021-08-07,70-79,18,38,10485,0
2021-08-07,20-29,96,89,0,0
2021-08-07,80-89,<15,15,3908,0
2021-08-07,0-19,693,324,0,0
2021-08-07,30-39,79,44,0,0
2021-08-07,40-49,44,35,0,0
2021-08-07,90+,<15,<15,746,0
2021-08-07,50-59,33,30,0,0
2021-08-08,0-19,3486,1751,0,0
2021-08-08,90+,23,<15,2544,0
2021-08-08,60-69,167,259,33256,0
2021-08-08,50-59,161,125,0,0
2021-08-08,70-79,81,160,30501,0
2021-08-08,80-89,54,74,12869,0
2021-08-08,30-39,325,241,0,0
2021-08-08,40-49,267,151,0,0
2021-08-08,20-29,426,269,0,0
2021-08-09,40-49,273,171,0,0
2021-08-09,50-59,163,107,0,0
2021-08-09,60-69,173,273,31627,0
2021-08-09,90+,17,<15,2675,0
2021-08-09,70-79,98,166,28473,0
2021-08-09,0-19,3673,1605,0,0
2021-08-09,80-89,61,76,12467,0
2021-08-09,20-29,488,352,0,0
2021-08-09,30-39,366,245,0,0
2021-08-10,60-69,166,293,31778,0
2021-08-10,50-59,216,158,941,0
2021-08-10,30-39,458,263,95,0
2021-08-10,70-79,119,220,27298,0
2021-08-10,0-19,3528,1541,0,0
2021-08-10,40-49,329,181,508,0
2021-08-10,80-89,63,105,12320,0
2021-08-10,20-29,630,363,0,0
2021-08-10,90+,23,21,2420,0
2021-08-11,0-19,3579,1482,0,0
2021-08-11,80-89,70,68,10137,0
2021-08-11,90+,19,<15,2146,0
2021-08-11,60-69,224,244,26415,0
2021-08-11,20-29,581,319,0,0
2021-08-11,50-59,246,148,1073,0
2021-08-11,40-49,347,192,596,0
2021-08-11,30-39,456,281,87,0
2021-08-11,70-79,139,160,22119,0
2021-08-12,30-39,568,273,85,0
2021-08-12,40-49,403,190,467,0
2021-08-12,50-59,299,175,833,0
2021-08-12,90+,26,17,2102,0
2021-08-12,0-19,4727,1722,0,0
2021-08-12,70-79,139,158,20319,0
2021-08-12,60-69,219,261,26087,0
2021-08-12,80-89,74,77,9501,0
2021-08-12,20-29,554,384,0,0
2021-08-13,50-59,123,172,16728,0
2021-08-13,70-79,59,74,8240,0
2021-08-13,60-69,102,148,13545,0
2021-08-13,90+,<15,<15,903,0
